index,status,video_id,title,url,duration,output_file,transcript_chars,source
84,saved,yL8ISGl4zC8,The BEST Futures Trading Advice You'll Ever Hear! [MUST SEE] | Hypothetical Trading Tips,https://www.youtube.com/watch?v=yL8ISGl4zC8,6:34,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/The BEST Futures Trading Advice You'll Ever Hear! [MUST SEE] - Hypothetical Trading Tips.md,4199,NotebookLM YouTube transcript import
85,saved,UdVO7VD6iq0,Martingale Trading SYSTEM for Algo Trades [THIS INSANE TRADING STRATEGY WORKS ALMOST EVERY TIME!],https://www.youtube.com/watch?v=UdVO7VD6iq0,7:11,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Martingale Trading SYSTEM for Algo Trades [THIS INSANE TRADING STRATEGY WORKS ALMOST EVERY TIME!].md,5021,NotebookLM YouTube transcript import
86,saved,qoPFFEFI2G8,Anti-Martingale STRATEGY & Position Sizing for MASSIVE PROFITS [QUICK TRADING GUIDE],https://www.youtube.com/watch?v=qoPFFEFI2G8,8:01,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Anti-Martingale STRATEGY & Position Sizing for MASSIVE PROFITS [QUICK TRADING GUIDE].md,5451,NotebookLM YouTube transcript import
87,saved,iu6EN9kH1KI,How The CIRCLE Of Doom Can Help You Become a BETTER Trader | Perfect Your Algo Trading Technique!,https://www.youtube.com/watch?v=iu6EN9kH1KI,8:08,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/How The CIRCLE Of Doom Can Help You Become a BETTER Trader - Perfect Your Algo Trading Technique!.md,5995,NotebookLM YouTube transcript import
88,saved,V_QM1clvtbU,The Best Algo Trading Metric that'll Change Your TRADING Game! [for HIGHER PERFORMANCE Trades] 🤑,https://www.youtube.com/watch?v=V_QM1clvtbU,7:12,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/The Best Algo Trading Metric that'll Change Your TRADING Game! [for HIGHER PERFORMANCE Trades] 🤑.md,5311,NotebookLM YouTube transcript import
89,saved,bxo-scaOnG4,Jim Simons TRADING SECRETS [66%+ Returns Consistently for 30 Years!] | The Man Who Solved the Market,https://www.youtube.com/watch?v=bxo-scaOnG4,14:34,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Jim Simons TRADING SECRETS [66%+ Returns Consistently for 30 Years!] - The Man Who Solved the Market.md,10783,NotebookLM YouTube transcript import
90,saved,bFpaBnnNeAA,SIMPLE Algo Trading Candlestick Pattern ENTRIES that WORK! [TRADING for BEGINNERS],https://www.youtube.com/watch?v=bFpaBnnNeAA,7:13,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/SIMPLE Algo Trading Candlestick Pattern ENTRIES that WORK! [TRADING for BEGINNERS].md,4881,NotebookLM YouTube transcript import
91,saved,uhyZIgcohI8,This Algo Trading Tip will Make You EXTREMELY Profitable in 7 Mins! [FULLY Backtested] | MUST WATCH,https://www.youtube.com/watch?v=uhyZIgcohI8,7:51,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/This Algo Trading Tip will Make You EXTREMELY Profitable in 7 Mins! [FULLY Backtested] - MUST WATCH.md,5568,NotebookLM YouTube transcript import
92,saved,aiqDRtp_jWo,PRO Algo Trader Reveals How TRADING DRAWDOWNS Makes KILLER Profits 💸,https://www.youtube.com/watch?v=aiqDRtp_jWo,10:26,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/PRO Algo Trader Reveals How TRADING DRAWDOWNS Makes KILLER Profits 💸.md,7314,NotebookLM YouTube transcript import
93,saved,0I2J2l4oKWs,What a REAL Traders Equity Curve Looks Like | How to KNOW When to QUIT a TRADING STRATEGY,https://www.youtube.com/watch?v=0I2J2l4oKWs,6:49,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/What a REAL Traders Equity Curve Looks Like - How to KNOW When to QUIT a TRADING STRATEGY.md,4876,NotebookLM YouTube transcript import
94,saved,YBKXFt6CwG8,CRAZY Algo Trading Strategy [FULL TUTORIAL] | The ONLY Doji Candlestick Pattern You’ll Ever Need!,https://www.youtube.com/watch?v=YBKXFt6CwG8,6:35,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/CRAZY Algo Trading Strategy [FULL TUTORIAL] - The ONLY Doji Candlestick Pattern You’ll Ever Need!.md,4565,NotebookLM YouTube transcript import
95,saved,7ExjujQlM-k,Deceptive Algo Trading Equity Curves | Algorithmic Trading | Trading Strategy। Trading for Beginners,https://www.youtube.com/watch?v=7ExjujQlM-k,7:40,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Deceptive Algo Trading Equity Curves - Algorithmic Trading - Trading Strategy। Trading for Beginners.md,5251,NotebookLM YouTube transcript import
96,saved,OacuT-aIR8Y,How to learn Algo Trading | Have You Made One of These Three Algo Trading Screwups?,https://www.youtube.com/watch?v=OacuT-aIR8Y,9:48,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/How to learn Algo Trading - Have You Made One of These Three Algo Trading Screwups-.md,6746,NotebookLM YouTube transcript import
97,saved,Jq3tk-8JcUo,Algo Trading - Closed Trades Vs Detailed Equity Curves 2024 | Kevin Davey,https://www.youtube.com/watch?v=Jq3tk-8JcUo,6:59,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Closed Trades Vs Detailed Equity Curves 2024 - Kevin Davey.md,4904,NotebookLM YouTube transcript import
98,saved,TTFNaX0DNME,Does Simple Strategy Development Work in Algo Trading?,https://www.youtube.com/watch?v=TTFNaX0DNME,5:06,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Does Simple Strategy Development Work in Algo Trading-.md,3387,NotebookLM YouTube transcript import
99,saved,pFoTgZCPDf4,Algo Trading - The Martingale Debacle of 2024,https://www.youtube.com/watch?v=pFoTgZCPDf4,16:59,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - The Martingale Debacle of 2024.md,11997,NotebookLM YouTube transcript import
100,saved,wNmhv_cg4gQ,Algo Trading Part 2 - Chat With Dr. Tom Starke,https://www.youtube.com/watch?v=wNmhv_cg4gQ,30:38,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Part 2 - Chat With Dr. Tom Starke.md,25811,NotebookLM YouTube transcript import
101,saved,wWEM6hUsEhs,Algo Trading Mini S&P Algo,https://www.youtube.com/watch?v=wWEM6hUsEhs,9:29,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Mini S&P Algo.md,6561,NotebookLM YouTube transcript import
102,saved,SA9FNmF405k,Algo Trading Entry That Works In TODAY'S Markets!,https://www.youtube.com/watch?v=SA9FNmF405k,10:32,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Entry That Works In TODAY'S Markets!.md,7086,NotebookLM YouTube transcript import
103,saved,xtmfRXKs9JQ,Algo Trading Strategy - Mini S&P,https://www.youtube.com/watch?v=xtmfRXKs9JQ,8:13,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Strategy - Mini S&P.md,5648,NotebookLM YouTube transcript import
104,saved,oKLfAf0_ZZ4,Algo Trading Tradestation Tip - Watch Out For This Built In Function!,https://www.youtube.com/watch?v=oKLfAf0_ZZ4,6:25,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Tradestation Tip - Watch Out For This Built In Function!.md,3911,NotebookLM YouTube transcript import
105,saved,GgGcQrpn2ms,Algo Trading Improvement Tip - What Is It?,https://www.youtube.com/watch?v=GgGcQrpn2ms,10:47,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Improvement Tip - What Is It-.md,7292,NotebookLM YouTube transcript import
106,saved,jBR8uHaEo8U,Tradestation Tip - Keeping Automation On,https://www.youtube.com/watch?v=jBR8uHaEo8U,3:58,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Tradestation Tip - Keeping Automation On.md,2498,NotebookLM YouTube transcript import
107,saved,EPx6AmfNl0U,Algo Trading - An Entry That Works!,https://www.youtube.com/watch?v=EPx6AmfNl0U,9:34,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - An Entry That Works!.md,6397,NotebookLM YouTube transcript import
108,saved,kidBPAXbPZQ,Tradestation Tip - Strategy Automation Warning - Exit/Close This Position?,https://www.youtube.com/watch?v=kidBPAXbPZQ,9:19,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Tradestation Tip - Strategy Automation Warning - Exit-Close This Position-.md,6265,NotebookLM YouTube transcript import
109,saved,oqG-_Jm0BMk,Algo Trading - Improve Your Trading With This Trick,https://www.youtube.com/watch?v=oqG-_Jm0BMk,9:19,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Improve Your Trading With This Trick.md,6091,NotebookLM YouTube transcript import
110,saved,OXhsDoPsb4A,Algo Trading - Has ChatGPT Gotten Better??,https://www.youtube.com/watch?v=OXhsDoPsb4A,7:09,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Has ChatGPT Gotten Better--.md,4497,NotebookLM YouTube transcript import
111,saved,IKYBqWClPQc,Algo Trading Holy Grail - What Is It?,https://www.youtube.com/watch?v=IKYBqWClPQc,8:26,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Holy Grail - What Is It-.md,5489,NotebookLM YouTube transcript import
112,saved,7BIOP8gkm-M,Tradestation Algo Trading Tip - Stop Trading !,https://www.youtube.com/watch?v=7BIOP8gkm-M,5:33,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Tradestation Algo Trading Tip - Stop Trading !.md,3783,NotebookLM YouTube transcript import
113,saved,q8yZYlY-Os4,Algo Trading - Mini S&P Strategy,https://www.youtube.com/watch?v=q8yZYlY-Os4,7:40,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Mini S&P Strategy.md,4937,NotebookLM YouTube transcript import
114,saved,VcgP4LKPXSo,Tradestation Tip - Dealing With Trade Manager Issues,https://www.youtube.com/watch?v=VcgP4LKPXSo,4:21,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Tradestation Tip - Dealing With Trade Manager Issues.md,2700,NotebookLM YouTube transcript import
115,saved,XEX5hAfvuIU,Algo Trading - Unique Trading Entry,https://www.youtube.com/watch?v=XEX5hAfvuIU,11:25,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Unique Trading Entry.md,8193,NotebookLM YouTube transcript import
116,saved,Rb-CCbWTi3M,Algo Trading - What is The Strategy Factory?,https://www.youtube.com/watch?v=Rb-CCbWTi3M,15:50,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - What is The Strategy Factory-.md,11532,NotebookLM YouTube transcript import
117,saved,gU_M6oFJIFQ,Algo Trading - Improve Your Trading TODAY!,https://www.youtube.com/watch?v=gU_M6oFJIFQ,11:51,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Improve Your Trading TODAY!.md,8605,NotebookLM YouTube transcript import
118,saved,GWP8hntkSPM,Algo Trading - Tradestation Tip - SetExitOnClose,https://www.youtube.com/watch?v=GWP8hntkSPM,7:12,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Tradestation Tip - SetExitOnClose.md,5238,NotebookLM YouTube transcript import
119,saved,JSTdOPnOMP8,Algo Trading - An Entry Technique That Works TODAY!,https://www.youtube.com/watch?v=JSTdOPnOMP8,11:16,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - An Entry Technique That Works TODAY!.md,8114,NotebookLM YouTube transcript import
120,saved,c1Xcbfsx7wo,Algo Trading Tradestation Tip - At$ Keyword,https://www.youtube.com/watch?v=c1Xcbfsx7wo,3:48,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Tradestation Tip - At$ Keyword.md,2421,NotebookLM YouTube transcript import
121,saved,l-W5OLLJgxk,Algo Trading - Weekly Strategy For The E-mini S&P,https://www.youtube.com/watch?v=l-W5OLLJgxk,7:34,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Weekly Strategy For The E-mini S&P.md,5396,NotebookLM YouTube transcript import
122,saved,xz-ie1iym_Y,Algo Trading Tradestation Tip - Stop Updates,https://www.youtube.com/watch?v=xz-ie1iym_Y,7:09,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Tradestation Tip - Stop Updates.md,5296,NotebookLM YouTube transcript import
123,saved,aUrRNNtXJKY,New Trader? Avoid These 3 HUGE MISTAKES!,https://www.youtube.com/watch?v=aUrRNNtXJKY,10:56,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/New Trader- Avoid These 3 HUGE MISTAKES!.md,8006,NotebookLM YouTube transcript import
124,saved,ljWMWaXEJpY,Tradestation Tip -Taking Off From Algo Trading,https://www.youtube.com/watch?v=ljWMWaXEJpY,5:58,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Tradestation Tip -Taking Off From Algo Trading.md,4384,NotebookLM YouTube transcript import
125,saved,rsbTdlGOtiA,Algo Trading - Improve Your Algo Performance By 26.7%!,https://www.youtube.com/watch?v=rsbTdlGOtiA,12:53,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Improve Your Algo Performance By 26.7%!.md,9037,NotebookLM YouTube transcript import
126,saved,yIs0WOQu3xQ,"Algo Trading School - April 9-12, 2024",https://www.youtube.com/watch?v=yIs0WOQu3xQ,5:54,"Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading School - April 9-12, 2024.md",4504,NotebookLM YouTube transcript import
127,saved,hVp7IelJkZ8,Algo Trading - Trading Traps II,https://www.youtube.com/watch?v=hVp7IelJkZ8,15:52,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Trading Traps II.md,12679,NotebookLM YouTube transcript import
128,saved,FUZQO82V-hQ,Algo Trading - Limit Trades Per Week,https://www.youtube.com/watch?v=FUZQO82V-hQ,9:12,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Limit Trades Per Week.md,7202,NotebookLM YouTube transcript import
129,saved,lPMDpyyYWAs,Algo Trading - Trading Traps,https://www.youtube.com/watch?v=lPMDpyyYWAs,16:58,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Trading Traps.md,13182,NotebookLM YouTube transcript import
130,saved,cxHy6nSPWvU,Algo Trading - A Stop Loss Alternative - Finale,https://www.youtube.com/watch?v=cxHy6nSPWvU,42:19,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - A Stop Loss Alternative - Finale.md,27905,NotebookLM YouTube transcript import
131,saved,3zmKLlz6Pys,Algo Trading - A Stop Loss Alternative - Part 1,https://www.youtube.com/watch?v=3zmKLlz6Pys,1:03:32,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - A Stop Loss Alternative - Part 1.md,46949,NotebookLM YouTube transcript import
132,saved,u6jMiEZgePw,Algo Trading Plan For 2024,https://www.youtube.com/watch?v=u6jMiEZgePw,1:17:31,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Plan For 2024.md,57387,NotebookLM YouTube transcript import
133,saved,2t-2EzKDBpY,Let's Tear This Algo Trading Strategy Limb From Limb!,https://www.youtube.com/watch?v=2t-2EzKDBpY,1:30:47,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Let's Tear This Algo Trading Strategy Limb From Limb!.md,66779,NotebookLM YouTube transcript import
134,saved,T3ZbifftsYU,Silver Futures Algo Trading Strategy - Unveiled!,https://www.youtube.com/watch?v=T3ZbifftsYU,13:05,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Silver Futures Algo Trading Strategy - Unveiled!.md,9553,NotebookLM YouTube transcript import
135,saved,JdR8ZOrLr9s,Algo Trading Strategy Revealed - Swiss Franc Futures,https://www.youtube.com/watch?v=JdR8ZOrLr9s,12:41,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Strategy Revealed - Swiss Franc Futures.md,9430,NotebookLM YouTube transcript import
136,saved,rQHLaMavoVM,Algo Trading Strategy Revealed - 10 Year Treasury Notes,https://www.youtube.com/watch?v=rQHLaMavoVM,11:52,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Strategy Revealed - 10 Year Treasury Notes.md,8617,NotebookLM YouTube transcript import
137,saved,ofhn6GV8AMM,Algo Trading Strategy Revealed - Hard Red Winter Wheat Futures,https://www.youtube.com/watch?v=ofhn6GV8AMM,13:03,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Strategy Revealed - Hard Red Winter Wheat Futures.md,9164,NotebookLM YouTube transcript import
138,saved,uQRwYlZ6ZJY,Algo Trading - A Middle Of Week Mini S&P Strategy That Works,https://www.youtube.com/watch?v=uQRwYlZ6ZJY,7:52,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - A Middle Of Week Mini S&P Strategy That Works.md,5374,NotebookLM YouTube transcript import
139,saved,lEKJaPbRtQE,Algo Trading - T  G  T  B  T ?,https://www.youtube.com/watch?v=lEKJaPbRtQE,8:06,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - T G T B T -.md,5730,NotebookLM YouTube transcript import
140,saved,lt5UOqBLK-0,Algo Trading - Mini S&P Strategy That Works,https://www.youtube.com/watch?v=lt5UOqBLK-0,11:00,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Mini S&P Strategy That Works.md,8547,NotebookLM YouTube transcript import
141,saved,zVN7PxW1GWk,Algo Trading - Why Should You Walkforward Test?,https://www.youtube.com/watch?v=zVN7PxW1GWk,5:07,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Why Should You Walkforward Test-.md,3528,NotebookLM YouTube transcript import
142,saved,wGvUvjA_ba0,Algo Trading - Dumb Moment!,https://www.youtube.com/watch?v=wGvUvjA_ba0,3:45,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Dumb Moment!.md,2690,NotebookLM YouTube transcript import
143,saved,qfnOqkiyC3c,Why Algo Trading Stinks - Part 2,https://www.youtube.com/watch?v=qfnOqkiyC3c,6:07,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Why Algo Trading Stinks - Part 2.md,4581,NotebookLM YouTube transcript import
144,saved,Bc6AtYpij04,Another Dumb Algo Trading Moment,https://www.youtube.com/watch?v=Bc6AtYpij04,3:35,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Another Dumb Algo Trading Moment.md,2472,NotebookLM YouTube transcript import
145,saved,xOHMdjF4eiw,Why Algo Trading Stinks - Part 1,https://www.youtube.com/watch?v=xOHMdjF4eiw,4:59,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Why Algo Trading Stinks - Part 1.md,3457,NotebookLM YouTube transcript import
146,saved,RJX9Dsta-pg,"Algo Trading - Good Backtests, Or Great Backtests?  Which Is Better?",https://www.youtube.com/watch?v=RJX9Dsta-pg,6:51,"Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Good Backtests, Or Great Backtests- Which Is Better-.md",4859,NotebookLM YouTube transcript import
147,saved,LmhRoZdzAZA,Algo Trading - Dumb Moment!,https://www.youtube.com/watch?v=LmhRoZdzAZA,3:02,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Dumb Moment! - LmhRoZdzAZA.md,1988,NotebookLM YouTube transcript import
148,saved,749mBqDuj2U,Algo Trading - Why Algo Optimization Can Be Bad,https://www.youtube.com/watch?v=749mBqDuj2U,9:41,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Why Algo Optimization Can Be Bad.md,6826,NotebookLM YouTube transcript import
149,saved,2xd4W8dCWmE,Dumb Algo Trading Moment,https://www.youtube.com/watch?v=2xd4W8dCWmE,3:43,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Dumb Algo Trading Moment.md,2679,NotebookLM YouTube transcript import
150,saved,k0v83W1o5o8,Algo Trading - Why Simple Algos Are Better,https://www.youtube.com/watch?v=k0v83W1o5o8,10:10,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Why Simple Algos Are Better.md,7077,NotebookLM YouTube transcript import
151,saved,OJIu708zEdI,Dumb Algo Trading Moment,https://www.youtube.com/watch?v=OJIu708zEdI,3:38,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Dumb Algo Trading Moment - OJIu708zEdI.md,2475,NotebookLM YouTube transcript import
152,saved,ajZSkslriXg,Algo Trading - Let's Build a Simple Algo,https://www.youtube.com/watch?v=ajZSkslriXg,13:13,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Let's Build a Simple Algo.md,9522,NotebookLM YouTube transcript import
153,saved,SawGXsNL8Pk,Algo Trading - 5 MORE Success Factors,https://www.youtube.com/watch?v=SawGXsNL8Pk,6:28,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - 5 MORE Success Factors.md,4704,NotebookLM YouTube transcript import
154,saved,goPTpUb3Cbc,Algo Trading - 5 Success Factors,https://www.youtube.com/watch?v=goPTpUb3Cbc,8:20,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - 5 Success Factors.md,6211,NotebookLM YouTube transcript import
155,saved,K93NT6Y82aU,Algo Trading - What Is It?,https://www.youtube.com/watch?v=K93NT6Y82aU,6:58,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - What Is It-.md,4968,NotebookLM YouTube transcript import
156,saved,4aZz4NUoRR4,Algo Trading Summer School - FREE Webinars,https://www.youtube.com/watch?v=4aZz4NUoRR4,1:17,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Summer School - FREE Webinars.md,928,NotebookLM YouTube transcript import
157,saved,gfRO2_QS6gM,Algo Trading - Parabolic Entries - Any Good?,https://www.youtube.com/watch?v=gfRO2_QS6gM,9:02,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Parabolic Entries - Any Good-.md,6635,NotebookLM YouTube transcript import
158,saved,bdi6zQ7g-r4,Crude Oil Algo - A Simple Strategy For Algo Trading,https://www.youtube.com/watch?v=bdi6zQ7g-r4,7:45,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Crude Oil Algo - A Simple Strategy For Algo Trading.md,5224,NotebookLM YouTube transcript import
159,saved,cNFa8n744rI,Algo Trading - Stop & Targets - Do You Need Them?,https://www.youtube.com/watch?v=cNFa8n744rI,10:17,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Stop & Targets - Do You Need Them-.md,7390,NotebookLM YouTube transcript import
160,saved,NfAgHeAvqLU,Algo Trading - Why I Teach It,https://www.youtube.com/watch?v=NfAgHeAvqLU,4:10,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Why I Teach It.md,2775,NotebookLM YouTube transcript import
161,saved,sD4ymr6R4Gc,Algo Trading - Trading Metric Gets Better As You Lose More?,https://www.youtube.com/watch?v=sD4ymr6R4Gc,10:06,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Trading Metric Gets Better As You Lose More-.md,6733,NotebookLM YouTube transcript import
162,saved,eDbL8rFUMDo,Algo Trading - What I-m Trading Right Now,https://www.youtube.com/watch?v=eDbL8rFUMDo,10:30,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - What I-m Trading Right Now.md,8208,NotebookLM YouTube transcript import
163,saved,5Bnjq9vNzCg,Algo Trading - Hi/Lo Entries Tested!,https://www.youtube.com/watch?v=5Bnjq9vNzCg,7:00,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Hi-Lo Entries Tested!.md,4783,NotebookLM YouTube transcript import
164,saved,MxKkdjPh0U0,Algo Trading - How Does This Backtest Look?,https://www.youtube.com/watch?v=MxKkdjPh0U0,7:12,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - How Does This Backtest Look-.md,5251,NotebookLM YouTube transcript import
165,saved,k2NbKhvdmqA,Algo Trading Strategy - Let's Test It!,https://www.youtube.com/watch?v=k2NbKhvdmqA,8:15,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Strategy - Let's Test It!.md,6026,NotebookLM YouTube transcript import
166,saved,DnKzcyz69-A,"Algo Trading - Selecting Broker, Trading Platform",https://www.youtube.com/watch?v=DnKzcyz69-A,4:42,"Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading - Selecting Broker, Trading Platform.md",3415,NotebookLM YouTube transcript import
167,saved,Od_O--SdBFE,Algo Trading Performance Metrics #AlgoTrading #Trading,https://www.youtube.com/watch?v=Od_O--SdBFE,10:46,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Algo Trading Performance Metrics #AlgoTrading #Trading.md,8108,NotebookLM YouTube transcript import
168,saved,nnXDLjb0dLo,Optimizing Trading Algos - Good or Bad?,https://www.youtube.com/watch?v=nnXDLjb0dLo,6:56,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Optimizing Trading Algos - Good or Bad-.md,4903,NotebookLM YouTube transcript import
169,saved,ylPJoD25zhE,Pivot Pattern Algo Trading,https://www.youtube.com/watch?v=ylPJoD25zhE,8:34,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Pivot Pattern Algo Trading.md,6304,NotebookLM YouTube transcript import
170,saved,66wo8qULTZw,Chat GPT - Algo Trading Strategy Frankenstein,https://www.youtube.com/watch?v=66wo8qULTZw,14:34,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Chat GPT - Algo Trading Strategy Frankenstein.md,10752,NotebookLM YouTube transcript import
171,saved,dJooU04kkbE,What I'm Algo Trading This Month (March 2023),https://www.youtube.com/watch?v=dJooU04kkbE,14:22,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/What I'm Algo Trading This Month (March 2023).md,10819,NotebookLM YouTube transcript import
172,saved,o4KNgmgwB3k,Critical Performance Metrics For Algo Trading - Really?!?,https://www.youtube.com/watch?v=o4KNgmgwB3k,11:32,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Critical Performance Metrics For Algo Trading - Really-!-.md,9024,NotebookLM YouTube transcript import
173,saved,NIuAFGugtc4,How Effective Are Stochastics For Algo Trading?,https://www.youtube.com/watch?v=NIuAFGugtc4,10:35,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/How Effective Are Stochastics For Algo Trading-.md,7668,NotebookLM YouTube transcript import
174,saved,KTk_MpXoG6Q,Can These Algo Trading Performance Metrics Be Trusted?,https://www.youtube.com/watch?v=KTk_MpXoG6Q,13:11,Source_data/transcript/algo_trading_with_kevin_davey_notebooklm_transcripts/Can These Algo Trading Performance Metrics Be Trusted-.md,9692,NotebookLM YouTube transcript import
