index,status,video_id,title,url,duration,output_file,transcript_chars
95,saved,7AkunKRFD78,CWT Community Discussion on Dec 12 '22 w/ Nishant Pant (Mean Reversion Options Trader),https://www.youtube.com/watch?v=7AkunKRFD78,1:02:29,Source_data/transcript/chat_with_traders_notebooklm_transcripts/CWT Community Discussion on Dec 12 '22 w- Nishant Pant (Mean Reversion Options Trader).md,47743
96,saved,6ltVl2mCoTA,CWT Community Discussion on Dec 7 '22 w/ David Sun (Returning CWT Podcast Guest),https://www.youtube.com/watch?v=6ltVl2mCoTA,52:16,Source_data/transcript/chat_with_traders_notebooklm_transcripts/CWT Community Discussion on Dec 7 '22 w- David Sun (Returning CWT Podcast Guest).md,46321
97,saved,f1Bw5BNVeLc,CWT Community Discussion on Nov 30 '22 w/ Michael Katz (CEO of Trade The Pool),https://www.youtube.com/watch?v=f1Bw5BNVeLc,57:51,Source_data/transcript/chat_with_traders_notebooklm_transcripts/CWT Community Discussion on Nov 30 '22 w- Michael Katz (CEO of Trade The Pool).md,41569
98,saved,yTaYNiuR_Qg,CWT Community Discussion on Nov 16 '22 w/ Djamal Adib (Returning CWT Podcast Guest),https://www.youtube.com/watch?v=yTaYNiuR_Qg,1:00:14,Source_data/transcript/chat_with_traders_notebooklm_transcripts/CWT Community Discussion on Nov 16 '22 w- Djamal Adib (Returning CWT Podcast Guest).md,57172
99,saved,oZpL6Ey0Wrg,Methodical Day Trader Thrives Through 4 Market Crashes and Still Going Strong · Sunny Harris,https://www.youtube.com/watch?v=oZpL6Ey0Wrg,52:10,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Methodical Day Trader Thrives Through 4 Market Crashes and Still Going Strong · Sunny Harris.md,43569
100,saved,cj4X2fgAuHk,Valet Driver Turns $20K into $11Mil over 6 years After Wipe Out · Jack Kellogg,https://www.youtube.com/watch?v=cj4X2fgAuHk,59:04,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Valet Driver Turns $20K into $11Mil over 6 years After Wipe Out · Jack Kellogg.md,50186
101,saved,JiiuRp_ajwY,Systematic Options Trading - Minimizing Risk Exposure & Optimizing Edge · David Sun,https://www.youtube.com/watch?v=JiiuRp_ajwY,1:06:30,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Systematic Options Trading - Minimizing Risk Exposure & Optimizing Edge · David Sun.md,59551
102,saved,7UPYpL6UkBk,Stop Loss Hunting and Dancing with the Smart Money in Forex Trading · Djamal Adib,https://www.youtube.com/watch?v=7UPYpL6UkBk,1:13:09,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Stop Loss Hunting and Dancing with the Smart Money in Forex Trading · Djamal Adib.md,67736
103,saved,tIJM3yTD4PA,Thought Provoking Opportunities in DeFi with Crypto Tech Wizard · Uri Klarman,https://www.youtube.com/watch?v=tIJM3yTD4PA,1:01:53,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Thought Provoking Opportunities in DeFi with Crypto Tech Wizard · Uri Klarman.md,55889
104,saved,7p5pk_gxLg8,The Mind of a Tape Reading Contrarian Trader · Jason Shapiro,https://www.youtube.com/watch?v=7p5pk_gxLg8,53:28,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Mind of a Tape Reading Contrarian Trader · Jason Shapiro.md,48473
105,saved,xWPpTUjjJMk,From Stocks to Options to Crypto - New Host Joins CWT · Ian Cox,https://www.youtube.com/watch?v=xWPpTUjjJMk,44:30,Source_data/transcript/chat_with_traders_notebooklm_transcripts/From Stocks to Options to Crypto - New Host Joins CWT · Ian Cox.md,37968
106,saved,_t7W3vsgh4c,Extreme Edge: Exploiting Structural Inefficiency · Moritz Seibert,https://www.youtube.com/watch?v=_t7W3vsgh4c,1:06:50,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Extreme Edge- Exploiting Structural Inefficiency · Moritz Seibert.md,58733
107,saved,pIKPZUfwcow,Volatility Shocks: Positioning for Convex Payouts · Kris Sidial,https://www.youtube.com/watch?v=pIKPZUfwcow,57:35,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Volatility Shocks- Positioning for Convex Payouts · Kris Sidial.md,49691
108,saved,S_rSs6ckcdY,The Rough ‘n Tumble Life of a Merc Jerk · Jimmy Jude,https://www.youtube.com/watch?v=S_rSs6ckcdY,1:06:05,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Rough ‘n Tumble Life of a Merc Jerk · Jimmy Jude.md,58359
109,saved,juVmJwDVad4,"MORE Aggressive Trading, MORE Million-Dollar Wins · John Carter",https://www.youtube.com/watch?v=juVmJwDVad4,57:36,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/MORE Aggressive Trading, MORE Million-Dollar Wins · John Carter.md",56985
110,saved,AONSeknN8S8,My First Year Trading Full-Time · Nick Bradburn,https://www.youtube.com/watch?v=AONSeknN8S8,48:08,Source_data/transcript/chat_with_traders_notebooklm_transcripts/My First Year Trading Full-Time · Nick Bradburn.md,42491
111,saved,9QcEKxmWm3o,Public Service Announcement · Chat With Traders,https://www.youtube.com/watch?v=9QcEKxmWm3o,17:48,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Public Service Announcement · Chat With Traders.md,14468
112,saved,US85Vkj1HDs,"Biggest ‘n Baddest, Billionaire Bond Trader: Bill Gross · Mary Childs",https://www.youtube.com/watch?v=US85Vkj1HDs,50:20,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Biggest ‘n Baddest, Billionaire Bond Trader- Bill Gross · Mary Childs.md",50511
113,saved,S12sK6nC-OQ,"The Ultimate Day Trader, Pt. 3 · Lance Breitstein",https://www.youtube.com/watch?v=S12sK6nC-OQ,1:19:11,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Ultimate Day Trader, Pt. 3 · Lance Breitstein.md",72560
114,saved,DjHDlf1D9LM,A Lifetime Student of Markets · Chris Cady,https://www.youtube.com/watch?v=DjHDlf1D9LM,1:07:54,Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Lifetime Student of Markets · Chris Cady.md,55884
115,saved,TEBeRDMD3mI,Winning in Prediction Markets · Domer,https://www.youtube.com/watch?v=TEBeRDMD3mI,53:13,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Winning in Prediction Markets · Domer.md,46370
116,saved,iwJtGGwGvmY,Blowout Loss Creates a Cold-Blooded Killer · Shark (SMB Capital),https://www.youtube.com/watch?v=iwJtGGwGvmY,49:54,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Blowout Loss Creates a Cold-Blooded Killer · Shark (SMB Capital).md,42816
117,saved,EqKwJwlfIyM,"Manic Meme-Stock, Profound Profit · Nishant Porbanderwalla",https://www.youtube.com/watch?v=EqKwJwlfIyM,33:44,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Manic Meme-Stock, Profound Profit · Nishant Porbanderwalla.md",31036
118,saved,MgkV58s_Y2I,"Obscure Edges, Outsized Alpha · James Chen",https://www.youtube.com/watch?v=MgkV58s_Y2I,1:00:06,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Obscure Edges, Outsized Alpha · James Chen.md",51147
119,saved,FgkbjewkgBE,ETH Mining Experiment » Full-Scale BTC Basis Trading • Oliver Chalk,https://www.youtube.com/watch?v=FgkbjewkgBE,1:07:17,Source_data/transcript/chat_with_traders_notebooklm_transcripts/ETH Mining Experiment » Full-Scale BTC Basis Trading • Oliver Chalk.md,64644
120,saved,d3mmLd_VO0w,"The Ultimate Day Trader, Pt. 2 · Lance Breitstein",https://www.youtube.com/watch?v=d3mmLd_VO0w,49:36,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Ultimate Day Trader, Pt. 2 · Lance Breitstein.md",43963
121,saved,a3wL0OktSrA,"The Ultimate Day Trader, Pt. 1 · Lance Breitstein",https://www.youtube.com/watch?v=a3wL0OktSrA,1:06:18,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Ultimate Day Trader, Pt. 1 · Lance Breitstein.md",57620
122,saved,lrQJi3V4214,"$150,000 Swing Trade · Chase Galbraith",https://www.youtube.com/watch?v=lrQJi3V4214,28:04,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/$150,000 Swing Trade · Chase Galbraith.md",25472
123,saved,qz6a27tFmAM,The Art and Science of Algorithmic Futures Trading · Kyle Schultz,https://www.youtube.com/watch?v=qz6a27tFmAM,1:00:16,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Art and Science of Algorithmic Futures Trading · Kyle Schultz.md,47852
124,saved,KGXTzoDNL4E,Best of Day Trading · Part 2,https://www.youtube.com/watch?v=KGXTzoDNL4E,1:23:58,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Best of Day Trading · Part 2.md,77933
125,saved,-YRBNgTtd58,Best of Day Trading · Part 1,https://www.youtube.com/watch?v=-YRBNgTtd58,1:17:57,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Best of Day Trading · Part 1.md,75070
126,saved,4JX9UjpZQso,Mergers & Acquisitions: The Ultimate Game of Poker · Luke Cummings,https://www.youtube.com/watch?v=4JX9UjpZQso,1:18:50,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Mergers & Acquisitions- The Ultimate Game of Poker · Luke Cummings.md,80717
127,saved,yZ4LUzJKbe8,Crypto Fund Takes Flight on Thematic Trading · Matthew Dibb,https://www.youtube.com/watch?v=yZ4LUzJKbe8,1:02:17,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Crypto Fund Takes Flight on Thematic Trading · Matthew Dibb.md,53240
128,saved,PRdd_LW2fpQ,Meet the Market Makers on the Other Side of Your Trade · Erik Swanson,https://www.youtube.com/watch?v=PRdd_LW2fpQ,56:27,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Meet the Market Makers on the Other Side of Your Trade · Erik Swanson.md,45971
129,saved,n5wwavSbjtE,A Good Guy Flagging Bad Companies · Edwin Dorsey,https://www.youtube.com/watch?v=n5wwavSbjtE,59:14,Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Good Guy Flagging Bad Companies · Edwin Dorsey.md,57201
130,saved,XDoUzIS16QA,The Ways of a Small Cap Whale · Shaun Factor,https://www.youtube.com/watch?v=XDoUzIS16QA,1:08:48,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Ways of a Small Cap Whale · Shaun Factor.md,53117
131,saved,_8TKLEMJwpY,Practical Solutions to Strengthen Your Mental Game · Jared Tendler,https://www.youtube.com/watch?v=_8TKLEMJwpY,54:57,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Practical Solutions to Strengthen Your Mental Game · Jared Tendler.md,56636
132,saved,UpOtgESh8G8,"Becoming an Opportunistic, Billionaire Investor · Jim Mellon",https://www.youtube.com/watch?v=UpOtgESh8G8,37:47,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Becoming an Opportunistic, Billionaire Investor · Jim Mellon.md",30988
133,saved,kYGswg7KNMU,Ex-Poker Player Assembles Team to Conquer Sports Markets · William Beauchamp,https://www.youtube.com/watch?v=kYGswg7KNMU,1:24:13,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Ex-Poker Player Assembles Team to Conquer Sports Markets · William Beauchamp.md,78281
134,saved,sSwnOdX2gGQ,The 4 Principles that Drive Elite Performance · James King,https://www.youtube.com/watch?v=sSwnOdX2gGQ,1:04:13,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The 4 Principles that Drive Elite Performance · James King.md,61496
135,saved,nX0HFc25BzU,"An Obsession with Edge, Powered by Automation · John Roberson (Prop Trader)",https://www.youtube.com/watch?v=nX0HFc25BzU,1:07:01,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/An Obsession with Edge, Powered by Automation · John Roberson (Prop Trader).md",56814
136,saved,K0F73Sq90j0,"Breakouts, Home Runs & Exponential Returns · Kristjan Kullamägi",https://www.youtube.com/watch?v=K0F73Sq90j0,1:15:41,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Breakouts, Home Runs & Exponential Returns · Kristjan Kullamägi.md",63036
137,saved,fwh8Sdu4Ses,"One Bias, One Objective: Make Money · Stan Gluzman",https://www.youtube.com/watch?v=fwh8Sdu4Ses,54:04,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/One Bias, One Objective- Make Money · Stan Gluzman.md",45866
138,saved,TzOvqLFfo2E,"Scalp, Scalp, Swing: Maximizing Market Opportunities · Ryan Hasson",https://www.youtube.com/watch?v=TzOvqLFfo2E,57:26,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Scalp, Scalp, Swing- Maximizing Market Opportunities · Ryan Hasson.md",50909
139,saved,Fdall-X0qcA,Contrarian Stances on Fundamental Inflection Points · Neeraj Monga,https://www.youtube.com/watch?v=Fdall-X0qcA,57:03,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Contrarian Stances on Fundamental Inflection Points · Neeraj Monga.md,49521
140,missing,HCPEl109s9A,Adopting Systems to Improve Trading Decisions · Brannigan Barrett,https://www.youtube.com/watch?v=HCPEl109s9A,1:06:36,,
141,saved,wNEWK5sBJog,Evolving Trends: How Quants Are Earning Alpha · Rishi Narang,https://www.youtube.com/watch?v=wNEWK5sBJog,1:01:29,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Evolving Trends- How Quants Are Earning Alpha · Rishi Narang.md,52874
142,saved,xCWxNt1tajc,Exposing Billions of Dollars of Fraud on Financial Markets · Dan David,https://www.youtube.com/watch?v=xCWxNt1tajc,1:04:37,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Exposing Billions of Dollars of Fraud on Financial Markets · Dan David.md,53746
143,saved,2FpJ3f55Om8,Day Trading—The Questions You Want Answered · Michael Katz,https://www.youtube.com/watch?v=2FpJ3f55Om8,1:06:24,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Day Trading—The Questions You Want Answered · Michael Katz.md,59045
144,saved,9ZxeTUJVUQg,Esports Pro Attains High Score Playing the Stock Market · Brian Lee,https://www.youtube.com/watch?v=9ZxeTUJVUQg,1:09:37,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Esports Pro Attains High Score Playing the Stock Market · Brian Lee.md,63883
145,saved,BaKbriULvOk,The Pursuit of Edge · Bob Bright (Market Legend),https://www.youtube.com/watch?v=BaKbriULvOk,1:12:28,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Pursuit of Edge · Bob Bright (Market Legend).md,58542
146,saved,HaFm6hG-x9o,Betting Against Stability · Wayne Himelsein,https://www.youtube.com/watch?v=HaFm6hG-x9o,1:05:12,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Betting Against Stability · Wayne Himelsein.md,64546
147,saved,CgqA6B-gXUs,How Institutions Invest in Stocks · Hayden Beamish (Hedge Fund Manager),https://www.youtube.com/watch?v=CgqA6B-gXUs,1:20:41,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How Institutions Invest in Stocks · Hayden Beamish (Hedge Fund Manager).md,74226
148,saved,H7LKJ59yQow,Best of Trading Psychology · Part 2,https://www.youtube.com/watch?v=H7LKJ59yQow,1:09:04,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Best of Trading Psychology · Part 2.md,64932
149,saved,B9Z9qUTTuhA,Best of Trading Psychology · Part 1,https://www.youtube.com/watch?v=B9Z9qUTTuhA,1:20:24,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Best of Trading Psychology · Part 1.md,77064
150,saved,qUA0N77mXhY,"Dorm Room Start-Up Defies Odds, Rises as Large-Scale Quant Fund · Christina Qi",https://www.youtube.com/watch?v=qUA0N77mXhY,1:04:27,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Dorm Room Start-Up Defies Odds, Rises as Large-Scale Quant Fund · Christina Qi.md",66107
151,saved,HHio7K2wFkI,Accelerating High-Speed Traders to Higher Speeds · Haim Ben Ami,https://www.youtube.com/watch?v=HHio7K2wFkI,48:23,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Accelerating High-Speed Traders to Higher Speeds · Haim Ben Ami.md,32597
152,saved,ahSTzg9pVP4,"My First Year Trading Full-Time: Prop Trader, Ryan Trost",https://www.youtube.com/watch?v=ahSTzg9pVP4,1:14:39,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/My First Year Trading Full-Time- Prop Trader, Ryan Trost.md",72338
153,saved,50Iz6O0ovcQ,The Inner Workings of an ETF Manager · Ilan Israelstam,https://www.youtube.com/watch?v=50Iz6O0ovcQ,1:04:49,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Inner Workings of an ETF Manager · Ilan Israelstam.md,62641
154,saved,GiOBXjL52eg,"Bedroom Trader Amasses Fortune, Becomes Prime Suspect of Flash Crash · Liam Vaughan",https://www.youtube.com/watch?v=GiOBXjL52eg,51:16,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Bedroom Trader Amasses Fortune, Becomes Prime Suspect of Flash Crash · Liam Vaughan.md",45210
155,saved,-7qSAOGLags,Dynamics & Themes Impacting Global Oil Market · Greg Newman,https://www.youtube.com/watch?v=-7qSAOGLags,51:55,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Dynamics & Themes Impacting Global Oil Market · Greg Newman.md,53064
156,saved,RJ4n6Domibw,How Reserve Banks React to Economic Pressure · Kevin Muir,https://www.youtube.com/watch?v=RJ4n6Domibw,38:52,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How Reserve Banks React to Economic Pressure · Kevin Muir.md,35128
157,saved,BgDeQMsUqfY,Trading Markets During a Global Pandemic · Nishant Porbanerwalla,https://www.youtube.com/watch?v=BgDeQMsUqfY,34:19,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading Markets During a Global Pandemic · Nishant Porbanerwalla.md,33887
158,saved,RgTnz4H-lgQ,My First Year Trading Full-Time · Christian Castillo (Forex),https://www.youtube.com/watch?v=RgTnz4H-lgQ,57:51,Source_data/transcript/chat_with_traders_notebooklm_transcripts/My First Year Trading Full-Time · Christian Castillo (Forex).md,43510
159,missing,n5BtIStQQqA,Best of Risk Management · Part 2,https://www.youtube.com/watch?v=n5BtIStQQqA,1:06:48,,
160,saved,vAPLia6-jOQ,Best of Risk Management · Part 1,https://www.youtube.com/watch?v=vAPLia6-jOQ,51:37,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Best of Risk Management · Part 1.md,47234
161,saved,nG1JmFEzpOM,My First Year Trading Full-Time · Josh Evans,https://www.youtube.com/watch?v=nG1JmFEzpOM,1:02:23,Source_data/transcript/chat_with_traders_notebooklm_transcripts/My First Year Trading Full-Time · Josh Evans.md,58170
162,saved,KJbz5YZJqaA,"Advancing Crypto · Former Institutional Trader, Sudhu Arumugam",https://www.youtube.com/watch?v=KJbz5YZJqaA,53:49,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Advancing Crypto · Former Institutional Trader, Sudhu Arumugam.md",51972
163,saved,WJgF_tqtGEs,WallStreetBets—Where Brazen Risk-Taking Runs Rampant · Jaime Rogozinski,https://www.youtube.com/watch?v=WJgF_tqtGEs,50:36,Source_data/transcript/chat_with_traders_notebooklm_transcripts/WallStreetBets—Where Brazen Risk-Taking Runs Rampant · Jaime Rogozinski.md,48634
164,saved,909MnLG2pus,Behind the Scenes of an Equities Day Trading Firm · Mike Mangieri,https://www.youtube.com/watch?v=909MnLG2pus,1:12:21,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Behind the Scenes of an Equities Day Trading Firm · Mike Mangieri.md,80855
165,saved,8JaSTf3oSTA,Jim Simons: Pinnacle of Trading Greatness · Greg Zuckerman,https://www.youtube.com/watch?v=8JaSTf3oSTA,1:04:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Jim Simons- Pinnacle of Trading Greatness · Greg Zuckerman.md,57506
166,saved,SPqf7Xxq8no,An 8 Year Overnight Success Story – 3 Years Later · Nico,https://www.youtube.com/watch?v=SPqf7Xxq8no,1:13:23,Source_data/transcript/chat_with_traders_notebooklm_transcripts/An 8 Year Overnight Success Story – 3 Years Later · Nico.md,64698
167,saved,R7M8K-iuN_0,Saving Nasdaq From a Path of Ruin · Bob Greifeld,https://www.youtube.com/watch?v=R7M8K-iuN_0,49:41,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Saving Nasdaq From a Path of Ruin · Bob Greifeld.md,41514
168,saved,NfKNxShoQlE,Reflection on markets and life · Larry Hite (Market Wizard),https://www.youtube.com/watch?v=NfKNxShoQlE,57:27,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Reflection on markets and life · Larry Hite (Market Wizard).md,34089
169,saved,g1CIVSOAcK8,Fixed income trader early to Bitcoin · Mike Komaransky,https://www.youtube.com/watch?v=g1CIVSOAcK8,1:19:51,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Fixed income trader early to Bitcoin · Mike Komaransky.md,63230
170,saved,EUUd2kq1Mh4,[Blueprint] Create a Simple Trend Following System · Nick Radge,https://www.youtube.com/watch?v=EUUd2kq1Mh4,1:28:22,Source_data/transcript/chat_with_traders_notebooklm_transcripts/[Blueprint] Create a Simple Trend Following System · Nick Radge.md,75733
171,saved,gSDk5PAJss4,"Leaving Wall Street, Entering Crypto Chaos · Sam Bankman-Fried",https://www.youtube.com/watch?v=gSDk5PAJss4,1:04:27,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Leaving Wall Street, Entering Crypto Chaos · Sam Bankman-Fried.md",64099
172,saved,bE0HR6KiiZA,Can the family breadwinner become a full-time trader? · @TAGRtrades,https://www.youtube.com/watch?v=bE0HR6KiiZA,50:06,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Can the family breadwinner become a full-time trader- · @TAGRtrades.md,46417
173,saved,4tqEiNzopbE,Exposing dirty tricks of public companies · Jonathan Shapiro,https://www.youtube.com/watch?v=4tqEiNzopbE,1:12:06,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Exposing dirty tricks of public companies · Jonathan Shapiro.md,70137
174,saved,NjH9OkLMMlk,Prop Trader Makes 7-Figures Trading Flash Crash,https://www.youtube.com/watch?v=NjH9OkLMMlk,10:08,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Prop Trader Makes 7-Figures Trading Flash Crash.md,8257
175,saved,Qrqlr27oVbo,Defining moments of one traders’ career · Nishant Porbanderwalla,https://www.youtube.com/watch?v=Qrqlr27oVbo,1:07:22,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Defining moments of one traders’ career · Nishant Porbanderwalla.md,61138
176,saved,osuvozRlw8Y,A Complete Breakdown of the Lyft IPO · Mike Katz,https://www.youtube.com/watch?v=osuvozRlw8Y,56:24,Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Complete Breakdown of the Lyft IPO · Mike Katz.md,47868
177,saved,wfVHjph5XjM,Does more information improve betting decisions? · Michael Mauboussin,https://www.youtube.com/watch?v=wfVHjph5XjM,4:57,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Does more information improve betting decisions- · Michael Mauboussin.md,4935
178,saved,umIq0hez2MQ,"Surviving Unknown Trading Risks · Aaron Brown, Risk Manager",https://www.youtube.com/watch?v=umIq0hez2MQ,8:28,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Surviving Unknown Trading Risks · Aaron Brown, Risk Manager.md",8400
179,saved,EOALXpbBhSY,Clawing Back a Six-Figure Loss · Anthony Riley (Prop trader),https://www.youtube.com/watch?v=EOALXpbBhSY,1:17:35,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Clawing Back a Six-Figure Loss · Anthony Riley (Prop trader).md,69160
180,saved,puDBc5vi4Nw,"Raid The ""Money Box"" · Stan Gluzman (Seven Points Capital)",https://www.youtube.com/watch?v=puDBc5vi4Nw,1:15:57,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Raid The -Money Box- · Stan Gluzman (Seven Points Capital).md,63570
181,saved,xkhLZXLb8mU,The Technology Edge · Josh Greenwald (HFT market maker),https://www.youtube.com/watch?v=xkhLZXLb8mU,1:13:24,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Technology Edge · Josh Greenwald (HFT market maker).md,66308
182,saved,c1jnSbSsEeg,Trader of 30yrs: 'This one thing never changes...',https://www.youtube.com/watch?v=c1jnSbSsEeg,4:05,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trader of 30yrs- 'This one thing never changes...'.md,3364
183,saved,VQiAR3idc7I,"Strategies Die, Skills Survive · Jack Ma (Prop trader)",https://www.youtube.com/watch?v=VQiAR3idc7I,1:23:08,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Strategies Die, Skills Survive · Jack Ma (Prop trader).md",78152
184,saved,bmPeXnR1YIQ,Trading Nihilism: Stepping in front of freight trains,https://www.youtube.com/watch?v=bmPeXnR1YIQ,6:51,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading Nihilism- Stepping in front of freight trains.md,6231
185,saved,mBYuA_TSLKE,"Wait for your market, then... all guns blazing · Sang Lucci",https://www.youtube.com/watch?v=mBYuA_TSLKE,1:33:56,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Wait for your market, then... all guns blazing · Sang Lucci.md",92708
186,saved,O-hy0sFKiyU,A Traders' Tale of Extreme Due Diligence · Michael Samuels,https://www.youtube.com/watch?v=O-hy0sFKiyU,5:14,Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Traders' Tale of Extreme Due Diligence · Michael Samuels.md,4319
187,saved,XkTExlto2lg,Learn Your Top Day Trading Strategies · Mike Bellafiore,https://www.youtube.com/watch?v=XkTExlto2lg,6:32,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Learn Your Top Day Trading Strategies · Mike Bellafiore.md,5133
188,saved,U_daV6snO7Q,"Crypto's not dead · Bobby Cho, DRW Trading",https://www.youtube.com/watch?v=U_daV6snO7Q,48:48,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Crypto's not dead · Bobby Cho, DRW Trading.md",45688
189,missing,F41oieAGYXM,How to Scan for Best Day Trading Stocks · @TAGRtrades,https://www.youtube.com/watch?v=F41oieAGYXM,3:54,,
190,saved,UqylmZtolHg,How to Time Short Trades (on Parabolic Stocks),https://www.youtube.com/watch?v=UqylmZtolHg,2:22,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to Time Short Trades (on Parabolic Stocks).md,2192
191,saved,snrvZkhCQ-Q,The FBI Raid – Kimelman Done for Insider Trading,https://www.youtube.com/watch?v=snrvZkhCQ-Q,4:38,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The FBI Raid – Kimelman Done for Insider Trading.md,3843
192,saved,Y5ErXahxU3Y,Bergstrom's 3 Laws of Trading,https://www.youtube.com/watch?v=Y5ErXahxU3Y,5:07,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Bergstrom's 3 Laws of Trading.md,4398
193,saved,fs32EBOX6Hs,Day Trading – What Not To Do · Michael Samuels,https://www.youtube.com/watch?v=fs32EBOX6Hs,6:22,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Day Trading – What Not To Do · Michael Samuels.md,6029
194,saved,Jr0szNMsgMY,Traders Who Code · Hugo Bowne-Anderson (data scientist),https://www.youtube.com/watch?v=Jr0szNMsgMY,56:19,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Traders Who Code · Hugo Bowne-Anderson (data scientist).md,52079
195,saved,WR5WS2EdfTk,Speculating on mergers · Michael Samuels (stock trader),https://www.youtube.com/watch?v=WR5WS2EdfTk,1:00:28,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Speculating on mergers · Michael Samuels (stock trader).md,56752
196,saved,_nl6-JaVc6U,"ASX Day Trader, Nick Fabrio",https://www.youtube.com/watch?v=_nl6-JaVc6U,1:24:11,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/ASX Day Trader, Nick Fabrio.md",77648
